Wavenumber,Intensity
4965.68582,-0.03914
4964.72161,-0.03914
4963.7574,-0.0392
4962.79319,-0.03921
4961.82898,-0.03927
4960.86477,-0.03934
4959.90056,-0.03921
4958.93635,-0.03904
4957.97214,-0.03909
4957.00793,-0.03928
4956.04372,-0.03935
4955.0795,-0.03922
4954.11529,-0.03908
4953.15108,-0.03903
4952.18687,-0.03903
4951.22266,-0.03911
4950.25845,-0.03918
4949.29424,-0.03902
4948.33003,-0.03874
4947.36582,-0.03866
4946.40161,-0.03887
4945.4374,-0.03909
4944.47319,-0.03917
4943.50897,-0.03915
4942.54476,-0.03912
4941.58055,-0.03909
4940.61634,-0.03907
4939.65213,-0.03912
4938.68792,-0.0391
4937.72371,-0.03895
4936.7595,-0.03897
4935.79529,-0.03908
4934.83108,-0.039
4933.86687,-0.03884
4932.90266,-0.0389
4931.93844,-0.03896
4930.97423,-0.03882
4930.01002,-0.0387
4929.04581,-0.03884
4928.0816,-0.03903
4927.11739,-0.03899
4926.15318,-0.0388
4925.18897,-0.03878
4924.22476,-0.03891
4923.26055,-0.03905
4922.29634,-0.03925
4921.33213,-0.03943
4920.36791,-0.03932
4919.4037,-0.03904
4918.43949,-0.03894
4917.47528,-0.03902
4916.51107,-0.03914
4915.54686,-0.03917
4914.58265,-0.03908
4913.61844,-0.03905
4912.65423,-0.03919
4911.69002,-0.0393
4910.72581,-0.03924
4909.76159,-0.03921
4908.79738,-0.03931
4907.83317,-0.03926
4906.86896,-0.03905
4905.90475,-0.03899
4904.94054,-0.03905
4903.97633,-0.03905
4903.01212,-0.03902
4902.04791,-0.03904
4901.0837,-0.03903
4900.11949,-0.03889
4899.15528,-0.0388
4898.19106,-0.0389
4897.22685,-0.03911
4896.26264,-0.03926
4895.29843,-0.0392
4894.33422,-0.03905
4893.37001,-0.03898
4892.4058,-0.03897
4891.44159,-0.03904
4890.47738,-0.0392
4889.51317,-0.03931
4888.54896,-0.03932
4887.58475,-0.03937
4886.62053,-0.03941
4885.65632,-0.03937
4884.69211,-0.03931
4883.7279,-0.0392
4882.76369,-0.03904
4881.79948,-0.03902
4880.83527,-0.03917
4879.87106,-0.03923
4878.90685,-0.03918
4877.94264,-0.0392
4876.97843,-0.03928
4876.01422,-0.03919
4875.05,-0.03896
4874.08579,-0.03892
4873.12158,-0.03911
4872.15737,-0.03929
4871.19316,-0.03932
4870.22895,-0.03914
4869.26474,-0.03887
4868.30053,-0.03877
4867.33632,-0.03892
4866.37211,-0.03914
4865.4079,-0.03924
4864.44369,-0.03928
4863.47947,-0.03934
