"Wavenumber","Intensity"
"4767.05839","-0.25144"
"4766.09418","-0.25147"
"4765.12997","-0.25139"
"4764.16576","-0.2513"
"4763.20155","-0.25125"
"4762.23734","-0.25117"
"4761.27313","-0.25112"
"4760.30891","-0.25115"
"4759.3447","-0.25116"
"4758.38049","-0.25114"
"4757.41628","-0.25125"
"4756.45207","-0.25147"
"4755.48786","-0.25149"
"4754.52365","-0.25138"
"4753.55944","-0.25151"
"4752.59523","-0.25174"
"4751.63102","-0.2517"
"4750.66681","-0.25143"
"4749.7026","-0.25128"
"4748.73838","-0.25145"
"4747.77417","-0.25175"
"4746.80996","-0.25187"
"4745.84575","-0.25171"
"4744.88154","-0.2514"
"4743.91733","-0.2512"
"4742.95312","-0.25124"
"4741.98891","-0.2515"
"4741.0247","-0.25181"
"4740.06049","-0.25191"
"4739.09628","-0.25172"
"4738.13207","-0.25144"
"4737.16785","-0.25122"
"4736.20364","-0.25104"
"4735.23943","-0.25097"
"4734.27522","-0.25121"
"4733.31101","-0.25163"
"4732.3468","-0.25188"
"4731.38259","-0.25197"
"4730.41838","-0.25198"
"4729.45417","-0.25185"
"4728.48996","-0.25168"
"4727.52575","-0.25163"
"4726.56154","-0.25174"
"4725.59732","-0.25182"
"4724.63311","-0.25174"
"4723.6689","-0.25163"
"4722.70469","-0.25155"
"4721.74048","-0.25149"
"4720.77627","-0.25152"
"4719.81206","-0.2515"
"4718.84785","-0.25134"
"4717.88364","-0.25131"
"4716.91943","-0.25154"
"4715.95522","-0.25189"
"4714.99101","-0.25211"
"4714.02679","-0.25205"
"4713.06258","-0.25182"
"4712.09837","-0.25154"
"4711.13416","-0.25133"
"4710.16995","-0.25135"
"4709.20574","-0.2515"
"4708.24153","-0.25156"
"4707.27732","-0.25155"
"4706.31311","-0.2516"
"4705.3489","-0.25184"
"4704.38469","-0.25209"
"4703.42048","-0.252"
"4702.45626","-0.25173"
"4701.49205","-0.25176"
"4700.52784","-0.25197"
"4699.56363","-0.25182"
"4698.59942","-0.25141"
"4697.63521","-0.25135"
"4696.671","-0.25176"
"4695.70679","-0.25221"
"4694.74258","-0.25233"
"4693.77837","-0.25218"
"4692.81416","-0.25196"
"4691.84995","-0.25175"
"4690.88573","-0.25166"
"4689.92152","-0.2518"
"4688.95731","-0.25199"
"4687.9931","-0.252"
"4687.02889","-0.2519"
"4686.06468","-0.25191"
"4685.10047","-0.25204"
"4684.13626","-0.25211"
"4683.17205","-0.25199"
"4682.20784","-0.25175"
"4681.24363","-0.25161"
"4680.27942","-0.25172"
"4679.3152","-0.2518"
"4678.35099","-0.25168"
"4677.38678","-0.25159"
"4676.42257","-0.25174"
"4675.45836","-0.25187"
"4674.49415","-0.25178"
"4673.52994","-0.25169"
"4672.56573","-0.25167"
"4671.60152","-0.25162"
"4670.63731","-0.2516"
"4669.6731","-0.25169"
"4668.70889","-0.25181"
"4667.74467","-0.25188"
"4666.78046","-0.25185"
"4665.81625","-0.25184"
"4664.85204","-0.25182"
"4663.88783","-0.2517"
"4662.92362","-0.25167"
"4661.95941","-0.2518"
"4660.9952","-0.25177"
"4660.03099","-0.25162"
"4659.06678","-0.25163"
"4658.10257","-0.25182"
"4657.13835","-0.25198"
"4656.17414","-0.25204"
"4655.20993","-0.25208"
"4654.24572","-0.25212"
"4653.28151","-0.25208"
"4652.3173","-0.25201"
"4651.35309","-0.25205"
"4650.38888","-0.25202"
"4649.42467","-0.2518"
"4648.46046","-0.25164"
"4647.49625","-0.25169"
"4646.53204","-0.25173"
"4645.56782","-0.25169"
"4644.60361","-0.25162"
"4643.6394","-0.25169"
"4642.67519","-0.25196"
"4641.71098","-0.25215"
"4640.74677","-0.25206"
"4639.78256","-0.25197"
"4638.81835","-0.25199"
"4637.85414","-0.25196"
"4636.88993","-0.25193"
"4635.92572","-0.25197"
"4634.96151","-0.25191"
"4633.99729","-0.25181"
"4633.03308","-0.25181"
"4632.06887","-0.25183"
"4631.10466","-0.25183"
"4630.14045","-0.25175"
"4629.17624","-0.25158"
"4628.21203","-0.2515"
"4627.24782","-0.25157"
"4626.28361","-0.25169"
"4625.3194","-0.25171"
"4624.35519","-0.25162"
"4623.39098","-0.25158"
"4622.42676","-0.25161"
