"Wavenumber","Intensity"
"1628.666","30936.33"
"1631.333","30749"
"1633.997","30617.33"
"1636.66","30489.33"
"1639.321","30401.33"
"1641.981","30381"
"1644.638","30223.33"
"1647.294","30121.33"
"1649.948","30070"
"1652.6","30007"
"1655.25","29843.33"
"1657.899","29757.33"
"1660.545","29597.33"
"1663.19","29526.33"
"1665.834","29479.67"
"1668.475","29280.67"
"1671.115","29280"
"1673.752","29119"
"1676.389","28949"
"1679.023","28964.67"
"1681.655","28898"
"1684.286","28780.33"
"1686.915","28739.67"
"1689.542","28676.67"
"1692.168","28616.33"
"1694.791","28530.67"
"1697.413","28373.67"
"1700.033","28231.33"
"1702.652","28204.33"
"1705.269","28197.33"
"1707.883","28140.33"
"1710.497","28122.67"
"1713.108","28016.67"
"1715.717","27981.67"
"1718.325","27924"
"1720.931","28000.33"
"1723.536","27803.67"
"1726.138","27845.67"
"1728.739","27817"
"1731.338","27681.67"
"1733.936","27697.33"
"1736.531","27713"
"1739.125","27636"
"1741.718","27632.33"
"1744.308","27787.67"
"1746.897","28000.33"
"1749.484","28299.33"
"1752.069","28698.67"
"1754.652","28724.33"
"1757.234","28260.33"
"1759.814","27739"
"1762.392","27143"
"1764.969","26799.67"
"1767.544","26490"
"1770.117","26244"
"1772.689","26157.33"
"1775.258","26046"
"1777.826","25964"
"1780.393","25769.33"
"1782.957","25772.33"
"1785.52","25662.33"
"1788.081","25578"
"1790.641","25500.33"
"1793.198","25493.67"
"1795.754","25412.67"
"1798.309","25396"
"1800.861","25318.67"
"1803.412","25254.33"
"1805.961","25183.33"
"1808.509","25155.67"
"1811.055","25046.33"
"1813.599","24918.33"
"1816.141","24855"
"1818.682","24714"
"1821.221","24742.33"
"1823.759","24694.33"
"1826.294","24532"
"1828.828","24480.67"
"1831.361","24349"
"1833.891","24262.33"
"1836.42","24154"
"1838.947","24090"
"1841.473","23929.67"
"1843.997","23776.67"
"1846.519","23641.67"
"1849.04","23513.33"
"1851.559","23398"
"1854.076","23296.33"
"1856.591","23154.33"
"1859.105","23048.67"
"1861.617","22881.67"
"1864.128","22880"
"1866.637","22745.33"
"1869.144","22695.33"
"1871.65","22578.33"
"1874.154","22538.67"
"1876.656","22464.33"
"1879.156","22391"
"1881.655","22298"
"1884.153","22224.67"
"1886.648","22154.33"
"1889.142","22037.67"
"1891.635","21968.67"
"1894.125","21904"
"1896.614","21842.33"
"1899.102","21689.33"
"1901.587","21598.67"
"1904.071","21584.67"
"1906.554","21478.67"
"1909.035","21383"
"1911.514","21378.33"
"1913.991","21243"
"1916.467","21090"
"1918.942","20986.67"
"1921.414","20920.33"
"1923.885","20836.33"
"1926.355","20690"
"1928.822","20522"
"1931.289","20435.33"
"1933.753","20314.67"
"1936.216","20168"
"1938.677","20083"
"1941.137","19958.33"
"1943.595","19827"
"1946.051","19731.67"
"1948.506","19631"
"1950.959","19583.67"
"1953.411","19499"
"1955.861","19505"
"1958.309","19296.33"
"1960.756","19275.67"
"1963.201","19178.67"
"1965.644","19078.33"
"1968.086","19068"
"1970.526","19018.67"
"1972.965","18895.67"
"1975.402","18844.67"
"1977.838","18766"
"1980.272","18758"
"1982.704","18631"
"1985.135","18589"
"1987.564","18486"
"1989.991","18405.67"
"1992.417","18274.67"
"1994.841","18246.67"
"1997.264","18032.67"
"1999.685","18020.33"
"2002.105","17872"
"2004.523","17781"
"2006.939","17659"
"2009.354","17586.67"
"2011.767","17422"
"2014.179","17333.67"
"2016.589","17198.67"
"2018.997","17122.67"
"2021.404","17087.33"
"2023.81","16997.33"
"2026.213","16953.33"
"2028.616","16831.67"
"2031.016","16794.33"
"2033.415","16695.33"
"2035.813","16591"
"2038.209","16528.33"
"2040.603","16481.33"
"2042.996","16427"
"2045.387","16384"
"2047.777","16276"
"2050.165","16242"
"2052.551","16182"
"2054.936","16162"
"2057.32","16047"
"2059.702","15917.67"
"2062.082","15926.33"
"2064.461","15794"
"2066.838","15732.67"
"2069.214","15685.67"
"2071.588","15567.33"
"2073.96","15538"
"2076.331","15480.67"
"2078.701","15398.67"
"2081.069","15299.67"
"2083.435","15162.33"
"2085.8","15095.67"
"2088.163","15001.67"
"2090.525","14916"
"2092.886","14800.33"
"2095.244","14750.67"
"2097.601","14686.33"
"2099.957","14528.33"
"2102.311","14458.67"
"2104.664","14377"
"2107.015","14334"
"2109.364","14225.33"
"2111.712","14147.33"
"2114.059","14076.67"
"2116.404","14034"
"2118.747","13880.67"
"2121.089","13847.67"
"2123.43","13822"
"2125.769","13670.67"
"2128.106","13650"
"2130.442","13616"
"2132.776","13504.33"
"2135.109","13430"
"2137.44","13376"
"2139.77","13335.33"
"2142.098","13257.33"
"2144.425","13194"
"2146.75","13205"
"2149.074","13109"
"2151.397","13015.67"
"2153.717","12986.33"
"2156.037","12904.33"
"2158.354","12843.33"
"2160.671","12801.33"
"2162.985","12664.33"
"2165.299","12616"
"2167.61","12535"
"2169.921","12503.67"
"2172.23","12437"
"2174.537","12382.67"
"2176.843","12300.33"
"2179.147","12219.33"
"2181.45","12105.33"
"2183.751","12025"
"2186.051","11915.67"
"2188.349","11890.67"
"2190.646","11812"
"2192.942","11735.33"
"2195.236","11725"
"2197.528","11674.33"
"2199.819","11554.33"
"2202.109","11455.67"
"2204.397","11425.33"
"2206.683","11389.33"
"2208.968","11317.33"
"2211.252","11286"
"2213.534","11278.67"
"2215.815","11218"
"2218.094","11188.33"
"2220.372","11159.67"
"2222.648","11057.67"
"2224.923","11018.33"
"2227.196","10944.67"
"2229.468","10888.67"
"2231.738","10844"
"2234.007","10751.67"
"2236.275","10715.67"
"2238.541","10651.33"
"2240.806","10617.67"
