"Wavenumber","Intensity"
"1553.266","15804.67"
"1555.984","19166.33"
"1558.699","24980.67"
"1561.413","35131.67"
"1564.125","49772.33"
"1566.836","62965"
"1569.544","65637.67"
"1572.251","58809.67"
"1574.955","52661"
"1577.658","50217"
"1580.359","45249"
"1583.058","35755"
"1585.756","26367"
"1588.451","20106"
"1591.145","16439"
"1593.837","14195"
"1596.527","12714.67"
"1599.215","11778.33"
"1601.902","11464"
"1604.586","11520.33"
"1607.269","11238.33"
"1609.95","10487.67"
"1612.629","9615"
"1615.307","8955.33"
"1617.982","8591"
"1620.656","8285.33"
"1623.328","8056"
"1625.998","7887"
"1628.666","7758.67"
"1631.333","7676.67"
"1633.997","7608"
"1636.66","7545"
"1639.321","7487.67"
"1641.981","7411.67"
"1644.638","7428.67"
"1647.294","7367.33"
"1649.948","7320.67"
"1652.6","7264"
"1655.25","7257.67"
"1657.899","7199.67"
"1660.545","7194.67"
"1663.19","7179.33"
"1665.834","7202.33"
"1668.475","7177.33"
"1671.115","7162"
"1673.752","7116.33"
"1676.389","7069.67"
"1679.023","7109.33"
"1681.655","7053.67"
"1684.286","7063"
"1686.915","7061.33"
"1689.542","7112.67"
"1692.168","7154.67"
"1694.791","7265.33"
"1697.413","7458"
"1700.033","7813.33"
"1702.652","8446.67"
"1705.269","9557"
"1707.883","11449.33"
"1710.497","13427.67"
"1713.108","13852.67"
"1715.717","12504.33"
"1718.325","10653"
"1720.931","9672.67"
"1723.536","9343.67"
"1726.138","9160"
"1728.739","8667.67"
"1731.338","8020"
"1733.936","7558.33"
"1736.531","7212.67"
"1739.125","7045.67"
"1741.718","6849.67"
"1744.308","6738"
"1746.897","6623.67"
"1749.484","6554"
"1752.069","6493.33"
"1754.652","6401.33"
"1757.234","6387"
"1759.814","6392.67"
"1762.392","6360"
"1764.969","6287.67"
"1767.544","6290.67"
"1770.117","6261.67"
"1772.689","6187.67"
"1775.258","6131"
"1777.826","6144"
"1780.393","6119"
"1782.957","6131.33"
"1785.52","6057"
"1788.081","6040"
"1790.641","5995.67"
"1793.198","6030"
"1795.754","5968.33"
"1798.309","5949.33"
"1800.861","5959"
"1803.412","5937.33"
"1805.961","5928.33"
"1808.509","5911.33"
"1811.055","5927"
"1813.599","5894"
"1816.141","5856.67"
"1818.682","5850"
"1821.221","5810"
"1823.759","5779.67"
"1826.294","5736.67"
"1828.828","5726.33"
"1831.361","5733.33"
"1833.891","5743"
"1836.42","5686.67"
"1838.947","5686.33"
"1841.473","5624.33"
"1843.997","5594.67"
"1846.519","5572.33"
"1849.04","5525.33"
"1851.559","5511"
"1854.076","5486.67"
"1856.591","5447.33"
"1859.105","5447.33"
"1861.617","5430"
"1864.128","5437.67"
"1866.637","5391"
"1869.144","5392.67"
"1871.65","5340.67"
"1874.154","5351.33"
"1876.656","5306.33"
"1879.156","5287.33"
