"Wavenumber","Intensity"
"1849.04","2428.33"
"1851.559","2404.33"
"1854.076","2405.67"
"1856.591","2383.67"
"1859.105","2388"
"1861.617","2376.33"
"1864.128","2378.67"
"1866.637","2357.33"
"1869.144","2325.67"
"1871.65","2340"
"1874.154","2341.67"
"1876.656","2307.67"
"1879.156","2309.33"
"1881.655","2301.33"
"1884.153","2313"
"1886.648","2285"
"1889.142","2271.67"
"1891.635","2264"
"1894.125","2261.33"
"1896.614","2249"
"1899.102","2254.33"
"1901.587","2243.33"
"1904.071","2233"
"1906.554","2217.33"
"1909.035","2196.67"
"1911.514","2192.67"
"1913.991","2203.33"
"1916.467","2188.33"
"1918.942","2165"
"1921.414","2149.67"
"1923.885","2142"
"1926.355","2110.67"
"1928.822","2125.33"
"1931.289","2089.33"
"1933.753","2104"
"1936.216","2092"
"1938.677","2076"
"1941.137","2056"
"1943.595","2046.67"
"1946.051","2037.33"
"1948.506","2030.33"
"1950.959","2016.33"
"1953.411","2022.67"
"1955.861","2034"
"1958.309","1991.67"
"1960.756","2001.33"
"1963.201","1996.33"
"1965.644","1984.33"
"1968.086","1954"
"1970.526","1974.67"
"1972.965","1956.67"
"1975.402","1950.67"
"1977.838","1947"
"1980.272","1927.67"
"1982.704","1943.67"
"1985.135","1922.67"
"1987.564","1896.67"
"1989.991","1902.67"
"1992.417","1890"
"1994.841","1888"
"1997.264","1874.33"
"1999.685","1883"
"2002.105","1863"
"2004.523","1852.67"
"2006.939","1826"
"2009.354","1811.67"
"2011.767","1809.33"
"2014.179","1789.33"
"2016.589","1789.33"
"2018.997","1799"
"2021.404","1775"
"2023.81","1773.67"
"2026.213","1747.67"
"2028.616","1734.67"
"2031.016","1725"
"2033.415","1727.67"
"2035.813","1728.67"
"2038.209","1711.67"
"2040.603","1703"
"2042.996","1709.33"
"2045.387","1694.33"
"2047.777","1690"
"2050.165","1683"
"2052.551","1661"
"2054.936","1663.67"
"2057.32","1667"
"2059.702","1669"
"2062.082","1637.67"
"2064.461","1645"
"2066.838","1642.67"
"2069.214","1631.67"
"2071.588","1621.33"
"2073.96","1622.33"
"2076.331","1602"
"2078.701","1587"
