Wavenumber,Intensity
2281.321,2435.33
2283.558,2387.67
2285.794,2400.67
2288.028,2390
2290.261,2379.67
2292.492,2373
2294.722,2358.33
2296.951,2362
2299.178,2341.67
2301.404,2338
2303.628,2322.33
2305.851,2323
2308.072,2306
2310.292,2313.33
2312.511,2302
2314.728,2295
2316.944,2278.67
2319.159,2300.67
2321.372,2283.33
2323.583,2264.33
2325.793,2253.33
2328.002,2265.33
2330.209,2260.33
2332.415,2234.33
2334.62,2224
2336.823,2207.67
2339.025,2189.67
2341.225,2184.67
2343.424,2147
2345.621,2156.33
2347.817,2121.67
2350.012,2113.67
2352.206,2056
2354.397,2083.33
2356.588,2065.67
2358.777,2038.33
2360.965,2053
2363.151,2011.33
2365.336,2015
2367.52,1998.67
2369.702,1967.67
2371.883,1975.33
2374.062,1977.33
2376.24,1979.33
2378.417,1979.33
2380.592,1967.67
2382.766,1917.33
2384.938,1912.33
2387.11,1901
2389.279,1909.67
2391.448,1902
2393.615,1874
2395.78,1864.33
2397.944,1879.33
2400.107,1851
2402.269,1860.67
2404.429,1835
2406.588,1821.67
2408.745,1821.67
2410.901,1801.67
2413.056,1811
2415.209,1792.33
2417.361,1772.67
2419.512,1777.33
2421.661,1777
2423.809,1755
2425.955,1729
2428.1,1731.33
2430.244,1721.67
2432.386,1720.67
2434.527,1707.67
2436.667,1686.67
2438.806,1683.67
2440.943,1673.67
2443.078,1667.33
2445.213,1658.33
2447.345,1647.33
2449.477,1629
2451.607,1636
2453.736,1613.67
2455.864,1622
2457.99,1610.33
2460.115,1589
2462.239,1607.67
2464.361,1575.33
2466.482,1581.33
2468.601,1572.67
2470.719,1565.33
2472.836,1548
2474.952,1531.67
2477.066,1552.33
2479.179,1541.33
2481.29,1502.67
2483.401,1516.33
2485.509,1521
2487.617,1496
2489.723,1496
2491.828,1486
2493.932,1478
2496.034,1461.67
2498.135,1460.33
2500.234,1444
2502.333,1447
2504.43,1423.67
2506.525,1437.67
2508.62,1435.33
2510.713,1404.33
2512.804,1392
2514.895,1391.67
2516.984,1406.67
2519.071,1388.67
2521.158,1369.67
2523.243,1355
2525.327,1353.33
2527.409,1366.67
2529.491,1338.33
2531.571,1331.67
2533.649,1334.33
2535.726,1326.67
2537.802,1317
2539.877,1310
2541.951,1309
2544.023,1283
2546.093,1299
2548.163,1285.67
2550.231,1284.67
2552.298,1274.67
2554.364,1270
2556.428,1266
2558.491,1248
2560.553,1242
2562.613,1242.33
2564.672,1233.33
2566.73,1243.33
2568.787,1230
2570.842,1231.67
2572.896,1233.67
2574.949,1226.33
2577,1199.33
2579.05,1194
2581.099,1193.33
2583.147,1193.33
2585.193,1188
2587.238,1164.33
2589.282,1155.67
2591.324,1156
2593.366,1167.33
2595.406,1159
2597.444,1138
2599.482,1122
2601.518,1129.33
2603.553,1135.67
2605.586,1121.67
2607.618,1109.67
2609.65,1106
2611.679,1103
2613.708,1097.67
2615.735,1098
2617.761,1104
2619.786,1086
2621.809,1064.33
2623.831,1073.33
2625.852,1057.67
2627.872,1062
2629.89,1052.67
2631.908,1069
2633.924,1056.33
2635.938,1041.33
