"Wavenumber","Intensity"
"1506.782","-466.33"
"1509.531","-440.33"
"1512.278","-413.67"
"1515.024","-401"
"1517.768","-353"
"1520.51","-351.67"
"1523.249","-365.33"
"1525.988","-350.67"
"1528.724","-318.67"
"1531.458","-312"
"1534.191","-258"
"1536.921","-209.33"
"1539.65","-156.67"
"1542.377","-127.33"
"1545.102","-53.67"
"1547.825","27.67"
"1550.546","180"
"1553.266","435"
"1555.984","783.33"
"1558.699","1401.67"
"1561.413","2574.67"
"1564.125","4735"
"1566.836","7517"
"1569.544","8946"
"1572.251","8236.67"
"1574.955","6732.33"
"1577.658","5581"
"1580.359","4426"
"1583.058","3031.33"
"1585.756","1793"
"1588.451","1014.33"
"1591.145","567.33"
"1593.837","337"
"1596.527","194"
"1599.215","100.67"
"1601.902","124"
"1604.586","70.67"
"1607.269","-8"
"1609.95","-160.67"
"1612.629","-257.67"
"1615.307","-341.33"
"1617.982","-377.67"
"1620.656","-412.33"
"1623.328","-436"
"1625.998","-430"
"1628.666","-448"
"1631.333","-463.67"
"1633.997","-454.67"
"1636.66","-469"
"1639.321","-487.67"
"1641.981","-472.67"
"1644.638","-483.33"
"1647.294","-487.33"
"1649.948","-455"
"1652.6","-484"
"1655.25","-488.33"
"1657.899","-495"
"1660.545","-494.33"
"1663.19","-512.67"
"1665.834","-489.67"
"1668.475","-489.67"
"1671.115","-476.33"
"1673.752","-508.33"
"1676.389","-485.33"
"1679.023","-486.33"
"1681.655","-476.33"
"1684.286","-452.67"
"1686.915","-433"
"1689.542","-405.33"
"1692.168","-390"
"1694.791","-359"
"1697.413","-333.67"
"1700.033","-297.33"
"1702.652","-236.67"
"1705.269","-168.67"
"1707.883","-119.67"
"1710.497","-23"
"1713.108","118"
"1715.717","250.33"
"1718.325","238.67"
"1720.931","108.33"
"1723.536","-70"
"1726.138","-218"
"1728.739","-338.67"
"1731.338","-398.67"
"1733.936","-431"
"1736.531","-461"
"1739.125","-489.33"
"1741.718","-503"
"1744.308","-526"
"1746.897","-533.67"
"1749.484","-540.67"
"1752.069","-528.33"
"1754.652","-516.67"
"1757.234","-539.33"
"1759.814","-540.67"
"1762.392","-546"
"1764.969","-553"
"1767.544","-542"
"1770.117","-557.33"
"1772.689","-545"
"1775.258","-547.33"
"1777.826","-544.67"
"1780.393","-555.67"
"1782.957","-569"
"1785.52","-560"
"1788.081","-549"
"1790.641","-549.33"
"1793.198","-568.33"
"1795.754","-586.33"
"1798.309","-558.33"
"1800.861","-565.33"
"1803.412","-569.67"
"1805.961","-567.67"
"1808.509","-567.67"
"1811.055","-560"
"1813.599","-581.67"
"1816.141","-566.33"
"1818.682","-586.67"
"1821.221","-587"
"1823.759","-563.33"
"1826.294","-573"
"1828.828","-574.33"
"1831.361","-600.33"
"1833.891","-585"
"1836.42","-576.33"
"1838.947","-556"
"1841.473","-580.33"
"1843.997","-575"
"1846.519","-570.33"
"1849.04","-571.67"
"1851.559","-573.67"
"1854.076","-571.67"
"1856.591","-588.33"
"1859.105","-572"
"1861.617","-572"
"1864.128","-579"
"1866.637","-587.67"
"1869.144","-564"
"1871.65","-588"
"1874.154","-586.67"
"1876.656","-585"
"1879.156","-592.33"
"1881.655","-589.33"
"1884.153","-574"
"1886.648","-606.67"
"1889.142","-597.67"
"1891.635","-589.33"
"1894.125","-584.67"
"1896.614","-583.33"
"1899.102","-592"
"1901.587","-584.67"
"1904.071","-596.33"
"1906.554","-597"
"1909.035","-583.67"
"1911.514","-591.33"
"1913.991","-578"
"1916.467","-588.67"
"1918.942","-586.67"
"1921.414","-580"
"1923.885","-584.67"
"1926.355","-594.33"
"1928.822","-576.67"
"1931.289","-597.33"
"1933.753","-575"
"1936.216","-579.67"
"1938.677","-581"
"1941.137","-581"
"1943.595","-570.67"
"1946.051","-584"
"1948.506","-591"
"1950.959","-576.33"
"1953.411","-584.33"
"1955.861","-580.33"
"1958.309","-578.67"
"1960.756","-578"
"1963.201","-574"
"1965.644","-572"
"1968.086","-577.33"
"1970.526","-589.33"
"1972.965","-594.33"
"1975.402","-579.67"
"1977.838","-580.67"
"1980.272","-584.33"
"1982.704","-579"
"1985.135","-587.33"
"1987.564","-582.33"
"1989.991","-564.67"
"1992.417","-581.33"
"1994.841","-592.33"
"1997.264","-567.33"
"1999.685","-576.67"
"2002.105","-569.67"
"2004.523","-592"
"2006.939","-568.67"
"2009.354","-576.33"
"2011.767","-569.33"
"2014.179","-564"
"2016.589","-555.33"
"2018.997","-584"
"2021.404","-569.33"
"2023.81","-568.33"
"2026.213","-564"
"2028.616","-546.67"
"2031.016","-570.33"
"2033.415","-571.33"
"2035.813","-563"
"2038.209","-573.33"
"2040.603","-565.33"
"2042.996","-568"
"2045.387","-575.67"
"2047.777","-570.33"
"2050.165","-581.33"
"2052.551","-574"
"2054.936","-579.33"
"2057.32","-575.67"
"2059.702","-582.33"
"2062.082","-564.33"
"2064.461","-580.33"
"2066.838","-572"
"2069.214","-571.67"
"2071.588","-558"
"2073.96","-577.67"
"2076.331","-575"
"2078.701","-572"
"2081.069","-576"
"2083.435","-567.33"
"2085.8","-569.67"
"2088.163","-563"
"2090.525","-587.67"
"2092.886","-577.67"
"2095.244","-564.33"
"2097.601","-573.67"
"2099.957","-568.67"
"2102.311","-559"
"2104.664","-574.67"
"2107.015","-566"
"2109.364","-567"
"2111.712","-546.67"
"2114.059","-560.67"
"2116.404","-556.67"
"2118.747","-561"
"2121.089","-553.67"
"2123.43","-553"
"2125.769","-570.67"
"2128.106","-560"
"2130.442","-567.33"
"2132.776","-562.67"
"2135.109","-567"
"2137.44","-565"
"2139.77","-560.67"
"2142.098","-547"
"2144.425","-552.33"
"2146.75","-545"
"2149.074","-547"
"2151.397","-553"
"2153.717","-552.33"
"2156.037","-536.33"
"2158.354","-538"
"2160.671","-545.67"
"2162.985","-546.33"
"2165.299","-540"
"2167.61","-532.67"
"2169.921","-527.67"
"2172.23","-525.33"
"2174.537","-533"
"2176.843","-528"
"2179.147","-519.33"
"2181.45","-514.33"
"2183.751","-510.67"
"2186.051","-517"
"2188.349","-524.67"
"2190.646","-521"
"2192.942","-513"
"2195.236","-520"
"2197.528","-512.33"
"2199.819","-515"
"2202.109","-517"
"2204.397","-517.33"
"2206.683","-507.33"
"2208.968","-507.67"
"2211.252","-524"
"2213.534","-512.67"
"2215.815","-494.33"
"2218.094","-513.67"
"2220.372","-503"
"2222.648","-492.67"
"2224.923","-508.33"
"2227.196","-515.67"
"2229.468","-507.67"
"2231.738","-510.67"
"2234.007","-509.67"
"2236.275","-502.67"
"2238.541","-499.33"
"2240.806","-499.67"
"2243.069","-494"
"2245.33","-493"
"2247.591","-512.33"
"2249.849","-491"
"2252.107","-508"
"2254.363","-516"
"2256.617","-496.67"
"2258.87","-497"
"2261.122","-502.67"
"2263.372","-484.33"
"2265.62","-503.67"
"2267.868","-485"
"2270.113","-486.33"
"2272.358","-486.33"
"2274.601","-479.33"
"2276.842","-492.67"
"2279.082","-481.33"
"2281.321","-486"
"2283.558","-494.67"
"2285.794","-488.67"
"2288.028","-480.33"
"2290.261","-491"
"2292.492","-480.67"
"2294.722","-482"
"2296.951","-483"
"2299.178","-480.33"
"2301.404","-473.67"
"2303.628","-484.33"
"2305.851","-483.33"
"2308.072","-473"
"2310.292","-480.67"
"2312.511","-467"
"2314.728","-476"
"2316.944","-473.33"
"2319.159","-472.67"
"2321.372","-468.67"
"2323.583","-463"
"2325.793","-471.33"
"2328.002","-458.67"
"2330.209","-466.33"
"2332.415","-472"
"2334.62","-473.67"
"2336.823","-480.67"
"2339.025","-475.33"
"2341.225","-462"
"2343.424","-463"
"2345.621","-466.33"
"2347.817","-455.33"
"2350.012","-460.67"
"2352.206","-464.67"
"2354.397","-454.67"
"2356.588","-451.67"
"2358.777","-450.33"
"2360.965","-441.67"
"2363.151","-446.33"
"2365.336","-452.33"
"2367.52","-453.67"
"2369.702","-441.33"
"2371.883","-432"
"2374.062","-440.67"
"2376.24","-440"
"2378.417","-451"
"2380.592","-447.33"
"2382.766","-442.33"
"2384.938","-438.67"
"2387.11","-442.67"
"2389.279","-433.33"
"2391.448","-436"
"2393.615","-439.33"
"2395.78","-437.67"
"2397.944","-423"
"2400.107","-424"
"2402.269","-425.33"
"2404.429","-431"
"2406.588","-427.33"
"2408.745","-420.67"
"2410.901","-434.33"
"2413.056","-419.33"
"2415.209","-425"
"2417.361","-431"
"2419.512","-422.33"
"2421.661","-423.33"
"2423.809","-411"
"2425.955","-413.33"
"2428.1","-407.33"
"2430.244","-401.67"
"2432.386","-403"
"2434.527","-412.33"
"2436.667","-419.33"
"2438.806","-405"
"2440.943","-409"
"2443.078","-397.67"
"2445.213","-407.33"
"2447.345","-397.33"
"2449.477","-399.67"
"2451.607","-393.33"
"2453.736","-405.67"
"2455.864","-407"
"2457.99","-411.67"
"2460.115","-395.67"
"2462.239","-403.67"
"2464.361","-396"
"2466.482","-402"
"2468.601","-396.33"
"2470.719","-399"
"2472.836","-395.33"
"2474.952","-393.67"
"2477.066","-385"
"2479.179","-395"
"2481.29","-383"
"2483.401","-378"
"2485.509","-395.67"
"2487.617","-393.67"
"2489.723","-400"
"2491.828","-387.67"
"2493.932","-381"
"2496.034","-381.67"
"2498.135","-374"
"2500.234","-385.67"
"2502.333","-391"
"2504.43","-383"
"2506.525","-375.67"
"2508.62","-391.67"
"2510.713","-370"
"2512.804","-374.67"
"2514.895","-384.33"
"2516.984","-371"
"2519.071","-368.33"
"2521.158","-369.33"
"2523.243","-365.67"
"2525.327","-376.67"
"2527.409","-374.33"
"2529.491","-368.67"
"2531.571","-372"
"2533.649","-359"
"2535.726","-364.67"
"2537.802","-365.67"
"2539.877","-364.33"
"2541.951","-358.67"
"2544.023","-367.33"
"2546.093","-361.67"
"2548.163","-360.33"
"2550.231","-359.67"
"2552.298","-361.33"
"2554.364","-354"
"2556.428","-360"
"2558.491","-354.67"
"2560.553","-359.33"
"2562.613","-354.33"
"2564.672","-352.67"
"2566.73","-353"
"2568.787","-355"
"2570.842","-349"
"2572.896","-347.33"
"2574.949","-355.33"
"2577","-350.33"
"2579.05","-344"
"2581.099","-335.33"
"2583.147","-339.67"
"2585.193","-340.67"
"2587.238","-347"
"2589.282","-331"
"2591.324","-332"
"2593.366","-337"
"2595.406","-329.67"
"2597.444","-321.33"
"2599.482","-339.67"
"2601.518","-336"
"2603.553","-329.67"
"2605.586","-331"
"2607.618","-328"
"2609.65","-326.33"
"2611.679","-328"
"2613.708","-334.67"
"2615.735","-336.67"
"2617.761","-331"
"2619.786","-325"
"2621.809","-327.67"
"2623.831","-324.33"
"2625.852","-319"
"2627.872","-318"
"2629.89","-317.67"
"2631.908","-316.67"
"2633.924","-323"
"2635.938","-315.33"
"2637.952","-308.67"
"2639.964","-313.33"
"2641.975","-313.67"
"2643.984","-314"
"2645.993","-313"
"2648","-305.33"
"2650.006","-317"
"2652.01","-304.67"
"2654.014","-307.67"
"2656.016","-306.67"
"2658.017","-301.33"
"2660.017","-295.67"
"2662.015","-307.33"
"2664.012","-296"
"2666.008","-307"
"2668.003","-295.33"
"2669.996","-300"
"2671.989","-290"
"2673.98","-298.33"
"2675.97","-291"
"2677.958","-294.67"
"2679.945","-292.67"
"2681.931","-282.67"
"2683.916","-291"
"2685.9","-293"
"2687.882","-290.67"
"2689.863","-291.67"
"2691.843","-299.33"
"2693.822","-291.33"
"2695.8","-290.33"
"2697.776","-285"
"2699.751","-288.67"
"2701.725","-291.33"
"2703.697","-282.33"
"2705.669","-275.33"
"2707.639","-280.33"
"2709.608","-276.33"
"2711.575","-282.67"
"2713.542","-273.67"
"2715.507","-267.67"
"2717.471","-274.67"
"2719.434","-279"
"2721.396","-270.33"
"2723.356","-264.33"
"2725.315","-265.33"
"2727.273","-264.33"
"2729.23","-264.67"
"2731.186","-262"
"2733.14","-254.33"
"2735.093","-258.67"
"2737.045","-259"
"2738.996","-258.33"
"2740.946","-264.67"
"2742.894","-257.33"
"2744.841","-255.67"
"2746.787","-246.67"
"2748.732","-250.33"
"2750.675","-258.67"
"2752.618","-251"
"2754.559","-244.67"
"2756.499","-252.33"
"2758.438","-245.33"
"2760.375","-245.67"
"2762.311","-238.67"
"2764.247","-250"
"2766.181","-242.33"
"2768.113","-240.33"
"2770.045","-240"
"2771.975","-235"
"2773.905","-228.33"
