"Wavenumber","Intensity"
"1479.185","36722"
"1481.953","36564"
"1484.719","36420"
"1487.484","36323"
"1490.246","36180"
"1493.007","36049"
"1495.766","36011.67"
"1498.522","35966.67"
"1501.277","35863"
"1504.031","35802"
"1506.782","35705.67"
"1509.531","35743"
"1512.278","35716"
"1515.024","35817"
"1517.768","35805.33"
"1520.51","35754.67"
"1523.249","35825.33"
"1525.988","35832"
"1528.724","35879.33"
"1531.458","35840.67"
"1534.191","35790.67"
"1536.921","35805.33"
"1539.65","35812.33"
"1542.377","35646.33"
"1545.102","35622"
"1547.825","35749.67"
"1550.546","35719.33"
"1553.266","35773.67"
"1555.984","35907.67"
"1558.699","36171.33"
"1561.413","36502.33"
"1564.125","37300.33"
"1566.836","38887"
"1569.544","41159.67"
"1572.251","43578.33"
"1574.955","45587"
"1577.658","47664.33"
"1580.359","50052.33"
"1583.058","51205"
"1585.756","49751.67"
"1588.451","46145"
"1591.145","42335"
"1593.837","39165.33"
"1596.527","37201.33"
"1599.215","36009.33"
"1601.902","35319.67"
"1604.586","34889"
"1607.269","34702"
"1609.95","34439"
"1612.629","34528"
"1615.307","34544.33"
"1617.982","34235"
"1620.656","33845"
"1623.328","33598"
"1625.998","33358"
"1628.666","33251"
"1631.333","33130.67"
"1633.997","33025.67"
"1636.66","32929.33"
"1639.321","33020.67"
"1641.981","33094"
"1644.638","33172"
"1647.294","33265"
"1649.948","33289.67"
"1652.6","33142"
"1655.25","32961.33"
"1657.899","32605"
"1660.545","32283.33"
"1663.19","32093.67"
"1665.834","31908"
"1668.475","31760"
"1671.115","31576"
"1673.752","31466"
"1676.389","31294.67"
"1679.023","31246.67"
"1681.655","31200"
"1684.286","31159"
"1686.915","31318.33"
"1689.542","31607.33"
"1692.168","31970.67"
"1694.791","32555"
"1697.413","32850"
"1700.033","32952.67"
"1702.652","32507"
"1705.269","31760.33"
"1707.883","31207.33"
"1710.497","30783"
"1713.108","30457"
"1715.717","30319.67"
"1718.325","30133.33"
"1720.931","30053.67"
"1723.536","29936.67"
"1726.138","29834.67"
"1728.739","29824"
"1731.338","29636.33"
"1733.936","29579.67"
"1736.531","29572.33"
"1739.125","29435.33"
"1741.718","29326.33"
"1744.308","29228.67"
"1746.897","29161.33"
"1749.484","29022.67"
"1752.069","28896.33"
"1754.652","28726"
"1757.234","28669.33"
"1759.814","28550"
"1762.392","28383"
"1764.969","28276.67"
"1767.544","28205.33"
"1770.117","28069.33"
"1772.689","27906.67"
"1775.258","27838.67"
"1777.826","27797.33"
"1780.393","27669"
"1782.957","27611"
"1785.52","27457"
"1788.081","27432.33"
"1790.641","27365.33"
"1793.198","27331.67"
"1795.754","27203"
"1798.309","27189.33"
"1800.861","27104.33"
"1803.412","27104"
"1805.961","26946"
"1808.509","26983.33"
"1811.055","26910.67"
"1813.599","26748"
"1816.141","26645.33"
"1818.682","26677.67"
"1821.221","26528"
"1823.759","26390.33"
"1826.294","26319.33"
"1828.828","26240"
"1831.361","26109.67"
"1833.891","26127"
"1836.42","25978.67"
"1838.947","25829.67"
"1841.473","25700.67"
"1843.997","25551.33"
"1846.519","25311.33"
"1849.04","25311.67"
"1851.559","25137"
"1854.076","25014.67"
"1856.591","24962.33"
"1859.105","24860"
"1861.617","24701.67"
"1864.128","24656"
"1866.637","24539.67"
"1869.144","24476"
"1871.65","24402.67"
"1874.154","24251.67"
"1876.656","24260.33"
"1879.156","24115.33"
"1881.655","24007.33"
"1884.153","23897.33"
"1886.648","23891.33"
"1889.142","23785.67"
"1891.635","23700.33"
"1894.125","23664.67"
"1896.614","23561.33"
"1899.102","23450.67"
"1901.587","23402.67"
"1904.071","23318.67"
"1906.554","23249.33"
"1909.035","23163.33"
"1911.514","23044.33"
"1913.991","22973.33"
"1916.467","22880"
"1918.942","22760.33"
"1921.414","22636.33"
"1923.885","22499.33"
"1926.355","22442.33"
"1928.822","22326.33"
"1931.289","22088.67"
"1933.753","22029.33"
"1936.216","21883.67"
"1938.677","21754"
"1941.137","21679.33"
"1943.595","21516.33"
"1946.051","21407.67"
"1948.506","21320"
"1950.959","21207.67"
"1953.411","21198.67"
"1955.861","21067"
"1958.309","20952"
"1960.756","20865"
"1963.201","20781.67"
"1965.644","20768.67"
"1968.086","20724.33"
"1970.526","20640"
"1972.965","20559"
"1975.402","20508"
"1977.838","20387.67"
"1980.272","20365.67"
"1982.704","20251.33"
"1985.135","20218.67"
"1987.564","20087.67"
"1989.991","19932.67"
"1992.417","19859.33"
"1994.841","19837"
"1997.264","19682.33"
"1999.685","19649.67"
"2002.105","19497.33"
"2004.523","19407.67"
"2006.939","19242"
"2009.354","19125.67"
"2011.767","18982.67"
"2014.179","18919"
"2016.589","18799.33"
"2018.997","18671"
"2021.404","18574"
"2023.81","18568.33"
"2026.213","18473.33"
"2028.616","18353.33"
"2031.016","18188.67"
"2033.415","18170.33"
"2035.813","18073.33"
"2038.209","18072.33"
"2040.603","17973"
"2042.996","17904"
"2045.387","17841.67"
"2047.777","17822.67"
"2050.165","17727.67"
"2052.551","17627"
"2054.936","17605.67"
"2057.32","17584"
"2059.702","17457.67"
"2062.082","17381.33"
"2064.461","17273.67"
"2066.838","17263"
"2069.214","17165"
"2071.588","17058.33"
"2073.96","17012"
"2076.331","16917"
"2078.701","16842.33"
"2081.069","16788"
"2083.435","16672"
"2085.8","16599.33"
"2088.163","16460.33"
"2090.525","16400"
"2092.886","16297.33"
"2095.244","16211.33"
"2097.601","16103.33"
"2099.957","15991.67"
"2102.311","15900"
"2104.664","15867"
"2107.015","15787.67"
"2109.364","15663.33"
"2111.712","15578.33"
"2114.059","15519.33"
"2116.404","15449.67"
"2118.747","15388"
"2121.089","15266.33"
"2123.43","15160.33"
"2125.769","15109.33"
"2128.106","15044.33"
"2130.442","14985.67"
"2132.776","14892.67"
"2135.109","14821.67"
"2137.44","14758"
"2139.77","14637.67"
"2142.098","14625"
"2144.425","14502"
"2146.75","14515.67"
"2149.074","14390.67"
"2151.397","14335.33"
"2153.717","14285"
"2156.037","14194"
"2158.354","14126.67"
"2160.671","14013.67"
"2162.985","13921"
"2165.299","13866.67"
"2167.61","13811.33"
"2169.921","13726"
"2172.23","13698.33"
"2174.537","13627.33"
"2176.843","13514.67"
"2179.147","13351.33"
"2181.45","13319"
"2183.751","13255"
"2186.051","13148"
"2188.349","13065.33"
"2190.646","13009.67"
"2192.942","12908.33"
"2195.236","12877"
"2197.528","12810.33"
"2199.819","12709.67"
"2202.109","12652"
"2204.397","12569"
"2206.683","12609.67"
"2208.968","12464.67"
"2211.252","12469"
"2213.534","12421.67"
"2215.815","12311.33"
"2218.094","12268.67"
"2220.372","12220.33"
"2222.648","12205"
"2224.923","12130.33"
"2227.196","12006.33"
"2229.468","11937.33"
"2231.738","11892.33"
"2234.007","11854.33"
"2236.275","11806.33"
"2238.541","11707.67"
"2240.806","11670"
"2243.069","11614"
"2245.33","11528.67"
"2247.591","11469.33"
"2249.849","11457.33"
"2252.107","11350"
"2254.363","11322"
"2256.617","11239.33"
"2258.87","11196"
"2261.122","11131"
"2263.372","11103.67"
"2265.62","10992.67"
"2267.868","10921.67"
"2270.113","10865"
"2272.358","10791.67"
"2274.601","10759.33"
"2276.842","10749.33"
"2279.082","10661.67"
"2281.321","10569.33"
"2283.558","10494"
"2285.794","10431"
"2288.028","10358.33"
"2290.261","10338.67"
"2292.492","10337.33"
"2294.722","10268"
"2296.951","10217.33"
"2299.178","10132.67"
"2301.404","10108.67"
"2303.628","10063.67"
"2305.851","10003.67"
"2308.072","9956"
"2310.292","9888.33"
"2312.511","9845.33"
"2314.728","9803"
"2316.944","9703.33"
"2319.159","9720"
"2321.372","9675"
"2323.583","9572.67"
"2325.793","9587"
"2328.002","9509.67"
"2330.209","9417"
"2332.415","9403.67"
"2334.62","9330"
"2336.823","9288.33"
"2339.025","9277.33"
"2341.225","9202.67"
"2343.424","9124.33"
"2345.621","9049.67"
"2347.817","8999"
"2350.012","8956.67"
"2352.206","8884.67"
"2354.397","8841"
"2356.588","8784"
"2358.777","8764.33"
"2360.965","8629.33"
"2363.151","8596.67"
"2365.336","8614.33"
"2367.52","8534.67"
"2369.702","8476.33"
"2371.883","8437.67"
"2374.062","8402"
"2376.24","8318"
"2378.417","8275.33"
"2380.592","8233.67"
"2382.766","8224.33"
"2384.938","8163.67"
"2387.11","8129.67"
"2389.279","8081"
"2391.448","8042.33"
"2393.615","8013"
"2395.78","7926.33"
"2397.944","7925.33"
"2400.107","7871"
"2402.269","7800.33"
"2404.429","7813.67"
"2406.588","7706.67"
"2408.745","7646"
"2410.901","7624"
"2413.056","7583.33"
"2415.209","7508.67"
"2417.361","7492"
"2419.512","7462.33"
"2421.661","7439.33"
"2423.809","7376"
"2425.955","7335"
"2428.1","7293.67"
"2430.244","7247.33"
"2432.386","7236.67"
"2434.527","7140"
"2436.667","7098.33"
"2438.806","7061.67"
"2440.943","7017.67"
"2443.078","6976.33"
"2445.213","6946.67"
"2447.345","6881"
"2449.477","6882"
"2451.607","6838"
"2453.736","6812"
"2455.864","6783.33"
"2457.99","6708"
"2460.115","6673.67"
"2462.239","6639.33"
"2464.361","6628.67"
"2466.482","6577"
"2468.601","6544.33"
"2470.719","6537.33"
"2472.836","6483.33"
"2474.952","6411.67"
"2477.066","6421.33"
"2479.179","6413.67"
"2481.29","6344"
"2483.401","6312.33"
"2485.509","6280"
"2487.617","6260.67"
"2489.723","6175"
"2491.828","6153.33"
"2493.932","6134.67"
"2496.034","6114.67"
"2498.135","6044.67"
"2500.234","6006"
"2502.333","6027"
"2504.43","5928"
"2506.525","5932.33"
"2508.62","5900.33"
"2510.713","5865.67"
"2512.804","5791"
"2514.895","5751.67"
"2516.984","5724.33"
"2519.071","5761"
"2521.158","5690.67"
"2523.243","5646"
"2525.327","5592.67"
"2527.409","5579"
"2529.491","5551.33"
"2531.571","5563.67"
"2533.649","5513.67"
"2535.726","5432.33"
"2537.802","5461"
"2539.877","5363.33"
"2541.951","5382.67"
"2544.023","5364.33"
"2546.093","5326.33"
"2548.163","5298.33"
"2550.231","5272.33"
"2552.298","5257.33"
"2554.364","5221.33"
"2556.428","5174.33"
"2558.491","5168.33"
"2560.553","5131.67"
"2562.613","5136"
"2564.672","5094.67"
"2566.73","5069"
"2568.787","5043.33"
"2570.842","5053.33"
"2572.896","5010.33"
"2574.949","4985"
"2577","4948.33"
"2579.05","4906.67"
